#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 09 23 16 00 999 99.0 99.0  1.52 14.29  8.82 269 9999.0  12.4  16.3 999.0 99.0 99.00
2021 09 23 16 30 999 99.0 99.0  1.51 14.29  8.66 259 9999.0  12.5  16.3 999.0 99.0 99.00
2021 09 23 17 00 999 99.0 99.0  1.60 14.29  8.98 265 9999.0  12.9  16.4 999.0 99.0 99.00
2021 09 23 17 30 999 99.0 99.0  1.56 14.29  9.18 259 9999.0  12.8  16.5 999.0 99.0 99.00
2021 09 23 18 00 999 99.0 99.0  1.51 14.29  8.68 265 9999.0  13.0  16.6 999.0 99.0 99.00
2021 09 23 18 30 999 99.0 99.0  1.49 14.29  8.91 262 9999.0  13.1  16.5 999.0 99.0 99.00
2021 09 23 19 00 999 99.0 99.0  1.47 13.33  8.65 271 9999.0  13.3  16.3 999.0 99.0 99.00
2021 09 23 19 30 999 99.0 99.0  1.45 13.33  8.47 272 9999.0  13.3  16.4 999.0 99.0 99.00
2021 09 23 20 00 999 99.0 99.0  1.47 13.33  8.63 278 9999.0  13.5  16.3 999.0 99.0 99.00
2021 09 23 20 30 999 99.0 99.0  1.42 12.50  8.27 270 9999.0  14.0  16.5 999.0 99.0 99.00
2021 09 23 21 00 999 99.0 99.0  1.46 13.33  8.56 272 9999.0  14.5  16.2 999.0 99.0 99.00
2021 09 23 21 30 999 99.0 99.0  1.41 13.33  8.32 269 9999.0  14.6  16.3 999.0 99.0 99.00
2021 09 23 22 00 999 99.0 99.0  1.62 13.33  8.54 275 9999.0  14.6  16.2 999.0 99.0 99.00
2021 09 23 22 30 999 99.0 99.0  1.54 13.33  7.90 270 9999.0  15.0  16.2 999.0 99.0 99.00
2021 09 23 23 00 999 99.0 99.0  1.60 13.33  7.62 276 9999.0  15.4  16.2 999.0 99.0 99.00
2021 09 23 23 30 999 99.0 99.0  1.52 13.33  6.94 277 9999.0  15.4  16.2 999.0 99.0 99.00
2021 09 24 00 00 999 99.0 99.0  1.56 12.50  6.94 273 9999.0  15.4  16.3 999.0 99.0 99.00
2021 09 24 00 30 999 99.0 99.0  1.58 13.33  6.70 280 9999.0  15.4  16.1 999.0 99.0 99.00
2021 09 24 01 00 999 99.0 99.0  1.72 12.50  7.15 272 9999.0  14.9  15.9 999.0 99.0 99.00
2021 09 24 01 30 999 99.0 99.0  1.71 12.50  7.34 275 9999.0  14.3  15.7 999.0 99.0 99.00
2021 09 24 02 00 999 99.0 99.0  1.69 13.33  7.28 276 9999.0  14.1  15.9 999.0 99.0 99.00
2021 09 24 02 30 999 99.0 99.0  1.61 13.33  7.29 264 9999.0  13.7  16.1 999.0 99.0 99.00
2021 09 24 03 00 999 99.0 99.0  1.59 11.76  7.09 275 9999.0  13.6  16.3 999.0 99.0 99.00
2021 09 24 03 30 999 99.0 99.0  1.64 13.33  7.86 272 9999.0  13.7  16.3 999.0 99.0 99.00
2021 09 24 04 00 999 99.0 99.0  1.47 13.33  7.57 269 9999.0  13.3  16.3 999.0 99.0 99.00
2021 09 24 04 30 999 99.0 99.0  1.50 12.50  8.20 278 9999.0  13.3  16.3 999.0 99.0 99.00
2021 09 24 05 00 999 99.0 99.0  1.37 12.50  7.89 277 9999.0  13.3  16.3 999.0 99.0 99.00
2021 09 24 05 30 999 99.0 99.0  1.46 13.33  8.15 270 9999.0  13.0  16.3 999.0 99.0 99.00
2021 09 24 06 00 999 99.0 99.0  1.41 12.50  8.03 273 9999.0  12.9  16.3 999.0 99.0 99.00
2021 09 24 06 30 999 99.0 99.0  1.47 13.33  8.29 257 9999.0  13.1  16.3 999.0 99.0 99.00
2021 09 24 07 00 999 99.0 99.0  1.39 13.33  8.56 263 9999.0  13.2  16.3 999.0 99.0 99.00
2021 09 24 07 30 999 99.0 99.0  1.31 13.33  8.48 265 9999.0  12.7  16.3 999.0 99.0 99.00
2021 09 24 08 00 999 99.0 99.0  1.34 12.50  8.57 270 9999.0  12.8  16.3 999.0 99.0 99.00
2021 09 24 08 30 999 99.0 99.0  1.39 13.33  8.45 261 9999.0  12.9  16.3 999.0 99.0 99.00
2021 09 24 09 00 999 99.0 99.0  1.38 12.50  8.60 267 9999.0  12.7  16.2 999.0 99.0 99.00
2021 09 24 09 30 999 99.0 99.0  1.34 12.50  8.47 272 9999.0  12.7  16.0 999.0 99.0 99.00
2021 09 24 10 00 999 99.0 99.0  1.29 11.76  8.26 276 9999.0  12.8  16.0 999.0 99.0 99.00
2021 09 24 10 30 999 99.0 99.0  1.26 13.33  8.08 268 9999.0  12.8  15.8 999.0 99.0 99.00
2021 09 24 11 00 999 99.0 99.0  1.31 12.50  8.08 276 9999.0  12.9  15.7 999.0 99.0 99.00
2021 09 24 11 30 999 99.0 99.0  1.37 12.50  8.15 270 9999.0  12.8  15.7 999.0 99.0 99.00
2021 09 24 12 00 999 99.0 99.0  1.30 11.76  7.89 275 9999.0  12.7  15.7 999.0 99.0 99.00
2021 09 24 12 30 999 99.0 99.0  1.32 12.50  7.80 274 9999.0  12.6  15.7 999.0 99.0 99.00
2021 09 24 13 00 999 99.0 99.0  1.25 12.50  7.72 273 9999.0  12.5  15.8 999.0 99.0 99.00
2021 09 24 13 30 999 99.0 99.0  1.34 11.76  8.16 276 9999.0  13.0  16.0 999.0 99.0 99.00
2021 09 24 14 00 999 99.0 99.0  1.16 11.76  7.41 276 9999.0  13.2  16.1 999.0 99.0 99.00
2021 09 24 14 30 999 99.0 99.0  1.28 12.50  7.32 272 9999.0  13.3  15.9 999.0 99.0 99.00
2021 09 24 15 00 999 99.0 99.0  1.28 12.50  7.56 264 9999.0  13.2  16.1 999.0 99.0 99.00
2021 09 24 15 30 999 99.0 99.0  1.23 11.76  7.49 278 9999.0  13.2  16.0 999.0 99.0 99.00
2021 09 24 16 00 999 99.0 99.0  1.26 12.50  7.75 269 9999.0  13.4  16.4 999.0 99.0 99.00
2021 09 24 17 00 999 99.0 99.0  1.15 11.76  7.68 279 9999.0  13.2  16.3 999.0 99.0 99.00
2021 09 24 17 30 999 99.0 99.0  1.15 12.50  7.91 269 9999.0  13.1  16.4 999.0 99.0 99.00
2021 09 24 18 00 999 99.0 99.0  1.21 10.00  8.19 278 9999.0  13.3  16.5 999.0 99.0 99.00
2021 09 24 18 30 999 99.0 99.0  1.18 10.00  8.17 281 9999.0  13.4  16.5 999.0 99.0 99.00
2021 09 24 19 00 999 99.0 99.0  1.10 11.76  7.93 267 9999.0  13.6  16.4 999.0 99.0 99.00
2021 09 24 19 30 999 99.0 99.0  1.18 11.76  8.32 267 9999.0  13.7  16.4 999.0 99.0 99.00
2021 09 24 20 00 999 99.0 99.0  1.05 11.76  7.51 266 9999.0  13.7  16.4 999.0 99.0 99.00
2021 09 24 20 30 999 99.0 99.0  1.13 10.53  7.79 270 9999.0  13.9  16.3 999.0 99.0 99.00
2021 09 24 21 00 999 99.0 99.0  1.10 11.76  7.86 276 9999.0  13.9  16.2 999.0 99.0 99.00
2021 09 24 21 30 999 99.0 99.0  1.15 16.67  8.10 228 9999.0  13.8  16.1 999.0 99.0 99.00
2021 09 24 22 00 999 99.0 99.0  1.06 11.11  7.56 275 9999.0  14.1  16.1 999.0 99.0 99.00
2021 09 24 22 30 999 99.0 99.0  1.08 11.11  7.50 282 9999.0  14.1  16.0 999.0 99.0 99.00
2021 09 24 23 00 999 99.0 99.0  1.12 10.53  7.92 278 9999.0  14.0  16.0 999.0 99.0 99.00
2021 09 24 23 30 999 99.0 99.0  1.08 11.11  8.10 271 9999.0  14.1  16.0 999.0 99.0 99.00
2021 09 25 00 00 999 99.0 99.0  1.08  9.52  7.93 275 9999.0  14.2  16.0 999.0 99.0 99.00
2021 09 25 00 30 999 99.0 99.0  1.06 11.76  7.90 272 9999.0  14.0  16.0 999.0 99.0 99.00
2021 09 25 01 00 999 99.0 99.0  1.11 11.76  7.70 271 9999.0  13.9  16.0 999.0 99.0 99.00
2021 09 25 01 30 999 99.0 99.0  1.14 11.11  8.02 277 9999.0  14.0  15.9 999.0 99.0 99.00
2021 09 25 02 00 999 99.0 99.0  1.22 11.11  8.15 274 9999.0  14.0  16.0 999.0 99.0 99.00
2021 09 25 02 30 999 99.0 99.0  1.24 11.11  7.99 277 9999.0  13.8  16.1 999.0 99.0 99.00
2021 09 25 03 00 999 99.0 99.0  1.18 11.76  7.80 269 9999.0  14.0  16.2 999.0 99.0 99.00
2021 09 25 03 30 999 99.0 99.0  1.16 11.11  7.84 279 9999.0  13.8  16.2 999.0 99.0 99.00
2021 09 25 04 00 999 99.0 99.0  1.17 10.53  7.92 276 9999.0  13.5  16.3 999.0 99.0 99.00
2021 09 25 04 30 999 99.0 99.0  1.16 11.11  7.90 276 9999.0  13.7  16.2 999.0 99.0 99.00
2021 09 25 05 00 999 99.0 99.0  1.14 10.53  7.83 277 9999.0  13.6  16.3 999.0 99.0 99.00
2021 09 25 05 30 999 99.0 99.0  1.07 10.53  7.61 282 9999.0  13.7  16.3 999.0 99.0 99.00
2021 09 25 06 00 999 99.0 99.0  1.18 10.53  7.90 276 9999.0  13.7  16.4 999.0 99.0 99.00
2021 09 25 06 30 999 99.0 99.0  1.13 11.11  7.49 280 9999.0  13.7  16.4 999.0 99.0 99.00
2021 09 25 07 00 999 99.0 99.0  1.08 10.53  7.37 278 9999.0  13.7  16.4 999.0 99.0 99.00
2021 09 25 08 00 999 99.0 99.0  1.08 16.67  7.29 230 9999.0  13.7  16.3 999.0 99.0 99.00
2021 09 25 08 30 999 99.0 99.0  1.12 10.53  7.04 269 9999.0  13.7  16.2 999.0 99.0 99.00
2021 09 25 09 00 999 99.0 99.0  1.07 16.67  6.65 231 9999.0  13.8  16.0 999.0 99.0 99.00
2021 09 25 09 30 999 99.0 99.0  1.03 10.53  6.66 266 9999.0  13.9  16.0 999.0 99.0 99.00
2021 09 25 10 00 999 99.0 99.0  1.06 10.53  6.76 271 9999.0  14.0  15.9 999.0 99.0 99.00
2021 09 25 10 30 999 99.0 99.0  1.00 10.53  6.62 272 9999.0  14.0  15.7 999.0 99.0 99.00
2021 09 25 11 00 999 99.0 99.0  0.98 16.67  6.78 232 9999.0  14.0  15.6 999.0 99.0 99.00
2021 09 25 11 30 999 99.0 99.0  0.95 15.38  6.64 225 9999.0  14.2  15.6 999.0 99.0 99.00
2021 09 25 12 00 999 99.0 99.0  0.96 10.00  6.98 283 9999.0  14.0  15.6 999.0 99.0 99.00
2021 09 25 12 30 999 99.0 99.0  0.94 15.38  7.09 230 9999.0  14.0  15.5 999.0 99.0 99.00
2021 09 25 13 00 999 99.0 99.0  1.00 11.11  7.71 266 9999.0  13.9  15.5 999.0 99.0 99.00
2021 09 25 13 30 999 99.0 99.0  0.96 16.67  7.76 242 9999.0  14.0  15.5 999.0 99.0 99.00
2021 09 25 14 00 999 99.0 99.0  0.98 16.67  7.96 240 9999.0  13.8  15.5 999.0 99.0 99.00
2021 09 25 14 30 999 99.0 99.0  0.97 15.38  7.66 231 9999.0  13.9  16.3 999.0 99.0 99.00
2021 09 25 15 00 999 99.0 99.0  1.01 10.00  7.81 271 9999.0  14.0  16.4 999.0 99.0 99.00
2021 09 25 15 30 999 99.0 99.0  1.01 18.18  8.24 253 9999.0  13.8  16.3 999.0 99.0 99.00
2021 09 25 16 00 999 99.0 99.0  0.96 18.18  8.24 263 9999.0  13.7  16.3 999.0 99.0 99.00
2021 09 25 16 30 999 99.0 99.0  1.05 16.67  9.09 242 9999.0  13.9  16.4 999.0 99.0 99.00
2021 09 25 17 00 999 99.0 99.0  1.01 18.18  8.83 261 9999.0  14.0  16.4 999.0 99.0 99.00
2021 09 25 17 30 999 99.0 99.0  1.09 18.18  9.22 270 9999.0  14.1  16.4 999.0 99.0 99.00
2021 09 25 18 00 999 99.0 99.0  1.03 18.18  9.02 261 9999.0  13.8  16.4 999.0 99.0 99.00
2021 09 25 18 30 999 99.0 99.0  1.20 18.18 10.79 263 9999.0  14.1  16.4 999.0 99.0 99.00
2021 09 25 19 00 999 99.0 99.0  0.95 18.18  8.99 267 9999.0  14.1  16.4 999.0 99.0 99.00
2021 09 25 19 30 999 99.0 99.0  1.11 18.18  9.74 262 9999.0  13.9  16.3 999.0 99.0 99.00
2021 09 25 20 00 999 99.0 99.0  1.08 16.67  9.08 245 9999.0  13.7  16.4 999.0 99.0 99.00
2021 09 25 20 30 999 99.0 99.0  1.00 18.18  8.70 265 9999.0  13.8  16.4 999.0 99.0 99.00
2021 09 25 21 00 999 99.0 99.0  1.23 18.18 10.08 263 9999.0  14.1  16.5 999.0 99.0 99.00
2021 09 25 21 30 999 99.0 99.0  1.01 18.18  8.38 264 9999.0  14.4  16.6 999.0 99.0 99.00
2021 09 25 22 00 999 99.0 99.0  1.16 16.67  9.31 262 9999.0  14.4  16.2 999.0 99.0 99.00
2021 09 25 22 30 999 99.0 99.0  1.34 16.67 10.58 261 9999.0  14.5  16.3 999.0 99.0 99.00
2021 09 25 23 00 999 99.0 99.0  1.22 16.67  9.53 269 9999.0  14.7  16.2 999.0 99.0 99.00
2021 09 25 23 30 999 99.0 99.0  1.26 18.18  8.81 274 9999.0  14.7  16.1 999.0 99.0 99.00
2021 09 26 00 00 999 99.0 99.0  1.17 16.67  8.23 271 9999.0  14.6  15.9 999.0 99.0 99.00
2021 09 26 00 30 999 99.0 99.0  1.20 16.67  8.76 275 9999.0  14.6  15.9 999.0 99.0 99.00
2021 09 26 01 00 999 99.0 99.0  1.19 16.67  8.73 267 9999.0  14.6  16.0 999.0 99.0 99.00
2021 09 26 01 30 999 99.0 99.0  1.25 16.67  9.03 267 9999.0  14.7  16.0 999.0 99.0 99.00
2021 09 26 02 00 999 99.0 99.0  1.24 16.67  9.57 261 9999.0  14.6  15.8 999.0 99.0 99.00
2021 09 26 02 30 999 99.0 99.0  1.20 16.67  9.15 269 9999.0  14.6  16.0 999.0 99.0 99.00
2021 09 26 03 00 999 99.0 99.0  1.29 16.67  9.97 266 9999.0  14.6  16.2 999.0 99.0 99.00
2021 09 26 03 30 999 99.0 99.0  1.20 16.67  9.67 265 9999.0  14.4  16.3 999.0 99.0 99.00
2021 09 26 04 00 999 99.0 99.0  1.31 16.67 10.05 268 9999.0  14.6  16.3 999.0 99.0 99.00
2021 09 26 04 30 999 99.0 99.0  1.48 16.67 11.53 272 9999.0  14.7  16.2 999.0 99.0 99.00
2021 09 26 05 00 999 99.0 99.0  1.31 15.38 10.41 274 9999.0  14.7  16.2 999.0 99.0 99.00
2021 09 26 05 30 999 99.0 99.0  1.36 16.67 10.79 271 9999.0  14.7  16.2 999.0 99.0 99.00
2021 09 26 06 00 999 99.0 99.0  1.42 16.67 10.91 270 9999.0  14.8  16.2 999.0 99.0 99.00
2021 09 26 06 30 999 99.0 99.0  1.30 16.67 10.38 273 9999.0  14.8  16.3 999.0 99.0 99.00
2021 09 26 07 00 999 99.0 99.0  1.13 16.67  8.96 264 9999.0  14.9  16.3 999.0 99.0 99.00
2021 09 26 07 30 999 99.0 99.0  1.42 16.67 11.06 269 9999.0  15.0  16.3 999.0 99.0 99.00
2021 09 26 08 00 999 99.0 99.0  1.45 16.67 10.82 275 9999.0  14.9  16.3 999.0 99.0 99.00
2021 09 26 08 30 999 99.0 99.0  1.43 16.67 11.06 268 9999.0  15.0  16.3 999.0 99.0 99.00
2021 09 26 09 00 999 99.0 99.0  1.33 16.67 10.51 267 9999.0  15.0  16.3 999.0 99.0 99.00
2021 09 26 09 30 999 99.0 99.0  1.34 16.67 10.64 267 9999.0  15.1  16.3 999.0 99.0 99.00
2021 09 26 10 00 999 99.0 99.0  1.33 15.38 10.61 262 9999.0  15.0  16.2 999.0 99.0 99.00
2021 09 26 10 30 999 99.0 99.0  1.18 15.38  9.96 268 9999.0  15.0  16.1 999.0 99.0 99.00
2021 09 26 11 00 999 99.0 99.0  1.25 15.38  9.97 261 9999.0  15.0  16.0 999.0 99.0 99.00
2021 09 26 11 30 999 99.0 99.0  1.48 15.38 11.09 270 9999.0  15.0  15.9 999.0 99.0 99.00
2021 09 26 12 00 999 99.0 99.0  1.16 15.38  9.40 264 9999.0  15.0  15.9 999.0 99.0 99.00
2021 09 26 12 30 999 99.0 99.0  1.38 15.38 10.45 269 9999.0  15.0  15.9 999.0 99.0 99.00
2021 09 26 13 00 999 99.0 99.0  1.08 15.38  8.81 262 9999.0  15.1  15.8 999.0 99.0 99.00
2021 09 26 13 30 999 99.0 99.0  1.42 15.38 10.90 269 9999.0  15.1  15.8 999.0 99.0 99.00
2021 09 26 14 00 999 99.0 99.0  1.12 15.38  9.22 268 9999.0  15.0  15.8 999.0 99.0 99.00
2021 09 26 14 30 999 99.0 99.0  1.51 15.38 11.00 265 9999.0  15.0  15.8 999.0 99.0 99.00
2021 09 26 15 00 999 99.0 99.0  1.49 15.38 10.86 269 9999.0  14.9  15.8 999.0 99.0 99.00
2021 09 26 15 30 999 99.0 99.0  1.51 15.38 10.87 270 9999.0  14.8  15.8 999.0 99.0 99.00
2021 09 26 16 00 999 99.0 99.0  1.54 15.38 11.16 269 9999.0  14.9  16.0 999.0 99.0 99.00
2021 09 26 16 30 999 99.0 99.0  1.50 15.38 10.92 270 9999.0  14.9  16.0 999.0 99.0 99.00
2021 09 26 17 00 999 99.0 99.0  1.27 14.29  9.67 277 9999.0  14.7  16.2 999.0 99.0 99.00
2021 09 26 17 30 999 99.0 99.0  1.45 14.29 10.04 269 9999.0  14.8  16.1 999.0 99.0 99.00
2021 09 26 18 00 999 99.0 99.0  1.49 15.38 10.01 267 9999.0  14.8  16.2 999.0 99.0 99.00
2021 09 26 18 30 999 99.0 99.0  1.47 14.29 10.21 273 9999.0  14.7  16.2 999.0 99.0 99.00
2021 09 26 19 00 999 99.0 99.0  1.33 14.29  9.12 271 9999.0  14.9  16.2 999.0 99.0 99.00
2021 09 26 19 30 999 99.0 99.0  1.56 15.38 10.06 273 9999.0  14.7  16.2 999.0 99.0 99.00
2021 09 26 20 00 999 99.0 99.0  1.52 14.29  9.92 272 9999.0  14.8  16.1 999.0 99.0 99.00
2021 09 26 20 30 999 99.0 99.0  1.36 14.29  8.48 273 9999.0  14.7  16.0 999.0 99.0 99.00
2021 09 26 21 00 999 99.0 99.0  1.55 15.38  9.21 269 9999.0  14.6  15.9 999.0 99.0 99.00
2021 09 26 21 30 999 99.0 99.0  1.53 14.29  9.14 278 9999.0  14.7  15.9 999.0 99.0 99.00
2021 09 26 22 00 999 99.0 99.0  1.81 14.29 10.09 271 9999.0  14.8  15.9 999.0 99.0 99.00
2021 09 26 22 30 999 99.0 99.0  1.50 15.38  8.60 268 9999.0  14.9  15.9 999.0 99.0 99.00
2021 09 26 23 00 999 99.0 99.0  1.61 13.33  9.09 280 9999.0  14.9  15.9 999.0 99.0 99.00
2021 09 26 23 30 999 99.0 99.0  1.60 13.33  9.01 273 9999.0  15.0  15.9 999.0 99.0 99.00
2021 09 27 00 00 999 99.0 99.0  1.59 14.29  8.88 271 9999.0  15.0  15.9 999.0 99.0 99.00
2021 09 27 00 30 999 99.0 99.0  1.44 15.38  8.26 262 9999.0  15.1  15.9 999.0 99.0 99.00
2021 09 27 01 00 999 99.0 99.0  1.39 15.38  8.03 265 9999.0  15.1  15.9 999.0 99.0 99.00
2021 09 27 01 30 999 99.0 99.0  1.36 14.29  7.80 263 9999.0  15.0  15.9 999.0 99.0 99.00
2021 09 27 02 00 999 99.0 99.0  1.29 14.29  7.45 266 9999.0  15.0  15.7 999.0 99.0 99.00
2021 09 27 02 30 999 99.0 99.0  1.42 14.29  8.29 265 9999.0  15.1  15.7 999.0 99.0 99.00
2021 09 27 03 00 999 99.0 99.0  1.55 13.33  8.81 269 9999.0  15.1  15.7 999.0 99.0 99.00
2021 09 27 03 30 999 99.0 99.0  1.51 15.38  9.16 261 9999.0  15.0  15.8 999.0 99.0 99.00
2021 09 27 04 00 999 99.0 99.0  1.29 14.29  8.83 270 9999.0  15.0  16.0 999.0 99.0 99.00
2021 09 27 04 30 999 99.0 99.0  1.24 15.38  8.74 262 9999.0  15.2  16.1 999.0 99.0 99.00
2021 09 27 05 00 999 99.0 99.0  1.39 14.29  9.74 263 9999.0  15.3  16.2 999.0 99.0 99.00
2021 09 27 05 30 999 99.0 99.0  1.46 14.29  9.77 264 9999.0  14.4  16.2 999.0 99.0 99.00
2021 09 27 06 00 999 99.0 99.0  1.30 14.29  8.08 265 9999.0  14.2  16.2 999.0 99.0 99.00
2021 09 27 06 30 999 99.0 99.0  1.47 12.50  8.79 275 9999.0  14.2  16.2 999.0 99.0 99.00
2021 09 27 07 00 999 99.0 99.0  1.50 14.29  9.04 268 9999.0  14.3  16.2 999.0 99.0 99.00
2021 09 27 07 30 999 99.0 99.0  1.23 14.29  8.09 270 9999.0  14.5  16.2 999.0 99.0 99.00
2021 09 27 08 00 999 99.0 99.0  1.18 14.29  7.69 262 9999.0  14.5  16.2 999.0 99.0 99.00
2021 09 27 08 30 999 99.0 99.0  1.26 13.33  7.85 275 9999.0  14.7  16.2 999.0 99.0 99.00
2021 09 27 09 00 999 99.0 99.0  1.42 14.29  9.25 271 9999.0  14.6  16.2 999.0 99.0 99.00
2021 09 27 09 30 999 99.0 99.0  1.20 13.33  7.83 275 9999.0  14.6  16.3 999.0 99.0 99.00
2021 09 27 10 00 999 99.0 99.0  1.41 13.33  8.80 262 9999.0  14.7  16.3 999.0 99.0 99.00
2021 09 27 10 30 999 99.0 99.0  1.42 13.33  9.25 269 9999.0  14.7  16.2 999.0 99.0 99.00
2021 09 27 11 00 999 99.0 99.0  1.32 13.33  8.90 265 9999.0  14.7  16.1 999.0 99.0 99.00
2021 09 27 11 30 999 99.0 99.0  1.39 13.33  9.28 268 9999.0  14.6  16.1 999.0 99.0 99.00
2021 09 27 12 00 999 99.0 99.0  1.43 13.33  9.75 262 9999.0  14.7  16.0 999.0 99.0 99.00
2021 09 27 12 30 999 99.0 99.0  1.39 13.33  9.48 272 9999.0  14.6  16.0 999.0 99.0 99.00
2021 09 27 13 00 999 99.0 99.0  1.51 13.33  9.90 268 9999.0  14.6  15.9 999.0 99.0 99.00
2021 09 27 13 30 999 99.0 99.0  1.44 13.33  9.77 268 9999.0  14.5  15.9 999.0 99.0 99.00
2021 09 27 14 00 999 99.0 99.0  1.38 12.50  9.75 277 9999.0  14.7  15.9 999.0 99.0 99.00
2021 09 27 14 30 999 99.0 99.0  1.36 13.33 10.05 271 9999.0  14.7  15.9 999.0 99.0 99.00
2021 09 27 15 00 999 99.0 99.0  1.23 14.29  9.84 251 9999.0  14.7  15.9 999.0 99.0 99.00
2021 09 27 15 30 999 99.0 99.0  1.27 14.29 10.25 260 9999.0  14.8  15.9 999.0 99.0 99.00
2021 09 27 16 00 999 99.0 99.0  1.18 12.50  9.73 275 9999.0  14.8  15.9 999.0 99.0 99.00
2021 09 27 16 30 999 99.0 99.0  1.20 12.50 10.20 268 9999.0  15.0  16.0 999.0 99.0 99.00
2021 09 27 17 00 999 99.0 99.0  1.27 14.29 10.69 256 9999.0  14.9  16.0 999.0 99.0 99.00
2021 09 27 17 30 999 99.0 99.0  1.06 13.33  9.66 259 9999.0  14.9  16.0 999.0 99.0 99.00
2021 09 27 18 00 999 99.0 99.0  1.27 13.33 10.67 268 9999.0  15.1  16.1 999.0 99.0 99.00
2021 09 27 18 30 999 99.0 99.0  1.21 14.29 10.49 246 9999.0  15.0  16.2 999.0 99.0 99.00
2021 09 27 19 00 999 99.0 99.0  1.34 13.33 10.66 263 9999.0  15.2  16.2 999.0 99.0 99.00
2021 09 27 19 30 999 99.0 99.0  1.11 14.29  9.85 258 9999.0  15.3  16.2 999.0 99.0 99.00
2021 09 27 20 00 999 99.0 99.0  1.20 12.50  9.80 272 9999.0  15.2  16.3 999.0 99.0 99.00
2021 09 27 20 30 999 99.0 99.0  1.26 13.33  9.84 254 9999.0  15.4  16.3 999.0 99.0 99.00
2021 09 27 21 00 999 99.0 99.0  1.23 13.33  9.64 262 9999.0  15.4  16.3 999.0 99.0 99.00
2021 09 27 21 30 999 99.0 99.0  1.17 13.33  9.51 262 9999.0  15.5  16.2 999.0 99.0 99.00
2021 09 27 22 00 999 99.0 99.0  1.13 13.33  9.23 256 9999.0  15.4  16.3 999.0 99.0 99.00
2021 09 27 22 30 999 99.0 99.0  1.29 14.29 10.20 246 9999.0  15.4  16.3 999.0 99.0 99.00
2021 09 27 23 00 999 99.0 99.0  1.25 12.50 10.04 270 9999.0  15.7  16.3 999.0 99.0 99.00
2021 09 27 23 30 999 99.0 99.0  1.23 12.50 10.31 263 9999.0  15.8  16.2 999.0 99.0 99.00
2021 09 28 00 00 999 99.0 99.0  1.13 14.29  9.67 243 9999.0  15.8  16.1 999.0 99.0 99.00
2021 09 28 00 30 999 99.0 99.0  1.23 12.50  9.11 268 9999.0  15.7  16.1 999.0 99.0 99.00
2021 09 28 01 00 999 99.0 99.0  1.18 13.33  8.36 266 9999.0  15.7  16.2 999.0 99.0 99.00
2021 09 28 01 30 999 99.0 99.0  1.24 12.50  7.94 263 9999.0  15.7  16.2 999.0 99.0 99.00
2021 09 28 02 00 999 99.0 99.0  1.20 12.50  7.36 266 9999.0  15.4  16.2 999.0 99.0 99.00
2021 09 28 02 30 999 99.0 99.0  1.24 16.67  7.55 233 9999.0  15.6  16.1 999.0 99.0 99.00
2021 09 28 03 00 999 99.0 99.0  1.30 16.67  7.54 233 9999.0 999.0  16.0 999.0 99.0 99.00
2021 09 28 03 30 999 99.0 99.0  1.23 12.50  6.87 269 9999.0  15.8  15.7 999.0 99.0 99.00
2021 09 28 04 00 999 99.0 99.0  1.29 18.18  6.69 255 9999.0  15.8  15.7 999.0 99.0 99.00
2021 09 28 04 30 999 99.0 99.0  1.35 16.67  6.80 252 9999.0  15.8  16.2 999.0 99.0 99.00
2021 09 28 05 00 999 99.0 99.0  1.48 16.67  6.59 255 9999.0  15.8  16.1 999.0 99.0 99.00
2021 09 28 05 30 999 99.0 99.0  1.52 16.67  5.95 257 9999.0  15.6  16.2 999.0 99.0 99.00
2021 09 28 06 00 999 99.0 99.0  1.67 16.67  6.55 272 9999.0  15.4  16.3 999.0 99.0 99.00
2021 09 28 06 30 999 99.0 99.0  1.71 16.67  7.23 275 9999.0  15.2  16.3 999.0 99.0 99.00
2021 09 28 07 00 999 99.0 99.0  1.83 16.67  8.20 277 9999.0  15.1  16.3 999.0 99.0 99.00
2021 09 28 07 30 999 99.0 99.0  2.23 16.67  9.86 273 9999.0  15.0  16.3 999.0 99.0 99.00
2021 09 28 08 00 999 99.0 99.0  1.78 15.38  8.27 268 9999.0  15.0  16.3 999.0 99.0 99.00
2021 09 28 08 30 999 99.0 99.0  2.19 15.38  9.91 266 9999.0  15.0  16.3 999.0 99.0 99.00
2021 09 28 09 00 999 99.0 99.0  2.01 16.67  9.25 274 9999.0  15.0  16.3 999.0 99.0 99.00
2021 09 28 09 30 999 99.0 99.0  2.21 16.67  9.92 266 9999.0  14.9  16.3 999.0 99.0 99.00
2021 09 28 10 00 999 99.0 99.0  2.24 15.38 10.31 273 9999.0  14.7  16.3 999.0 99.0 99.00
2021 09 28 10 30 999 99.0 99.0  2.45 15.38 10.00 273 9999.0  14.7  16.2 999.0 99.0 99.00
2021 09 28 11 00 999 99.0 99.0  2.68 15.38 10.74 278 9999.0  14.8  16.2 999.0 99.0 99.00
2021 09 28 11 30 999 99.0 99.0  2.42 15.38 10.29 273 9999.0  14.4  16.1 999.0 99.0 99.00
2021 09 28 12 00 999 99.0 99.0  2.42 16.67 10.33 269 9999.0  14.5  16.1 999.0 99.0 99.00
